Car_ID,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body_Style,Phone,Dealer_Region
C_CND_000135,9/17/2022,Rivky,Male,"$13,500 ",New Castle Ford Lincoln Mercury,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$22,000 ",60504-7114,Hatchback,7095115,Aurora
C_CND_000136,9/17/2022,Emanuel,Male,"$13,500 ",Ryder Truck Rental and Leasing,Chrysler,Concorde,Double Overhead Camshaft,Auto,Pale White,"$46,000 ",06457-3834,Hatchback,6978644,Middletown
C_CND_000137,9/18/2022,Jade,Male,"$13,500 ",Enterprise Rent A Car,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,"$22,001 ",60504-7114,Hatchback,6033871,Aurora
C_CND_000138,9/18/2022,Jayda,Male,"$13,500 ",Nebo Chevrolet,Lincoln,Town car,Double Overhead Camshaft,Auto,Pale White,"$18,000 ",06457-3834,Hatchback,7538723,Middletown
C_CND_000139,9/18/2022,Salma,Male,"$13,500 ",Progressive Shippers Cooperative Association No,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$19,000 ",53546-9427,Hatchback,7787331,Janesville
C_CND_000140,9/18/2022,Hawa,Male,"$13,500 ",Tri-State Mack Inc,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,"$26,000 ",85257-3102,Hatchback,8978608,Aurora
C_CND_000141,9/19/2022,Kaitlyn,Male,"$13,500 ",Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,"$22,000 ",85257-3102,Hatchback,7369313,Austin
C_CND_000142,9/19/2022,Kaylee,Male,"$13,500 ",Scrivener Performance Engineering,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$41,000 ",38701-8047,Hatchback,6797887,Greenville
C_CND_000143,9/19/2022,Jaliyah,Male,"$13,500 ",Chrysler Plymouth,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,"$13,000 ",53546-9427,Hatchback,8576983,Middletown
C_CND_000144,9/21/2022,Caroline,Male,"$13,500 ",Star Enterprises Inc,Toyota,Camry,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",99301-3882,Hatchback,7032510,Pasco
C_CND_000145,9/21/2022,Isaiah,Male,"$13,500 ",Pars Auto Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,001 ",38701-8047,Hatchback,7270539,Greenville
C_CND_000146,9/21/2022,Leilani,Male,"$13,500 ",Rabun Used Car Sales,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,"$33,000 ",85257-3102,Hatchback,7880555,Janesville
C_CND_000147,9/22/2022,Javier,Male,"$13,500 ",Star Enterprises Inc,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,"$13,000 ",99301-3882,Hatchback,6085615,Pasco
C_CND_000148,9/25/2022,Savannah,Male,"$13,500 ",Nebo Chevrolet,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,"$37,001 ",06457-3834,Hatchback,6506805,Middletown
C_CND_000149,9/25/2022,Jannat,Male,"$13,500 ",Ryder Truck Rental and Leasing,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$71,000 ",06457-3834,Hatchback,7705138,Middletown
C_CND_000150,9/25/2022,Josephine,Male,"$13,500 ",Capitol KIA,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$22,000 ",38701-8047,Hatchback,7474005,Greenville
C_CND_000151,9/25/2022,Kenneth,Male,"$13,500 ",C & M Motors Inc,Buick,Century,Double Overhead Camshaft,Auto,Pale White,"$17,000 ",60504-7114,Hatchback,8974645,Aurora
C_CND_000152,9/25/2022,Melina,Male,"$13,500 ",Nebo Chevrolet,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$21,000 ",06457-3834,Hatchback,6679181,Middletown
C_CND_000153,9/25/2022,Saniyah,Male,"$13,500 ",Suburban Ford,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$22,000 ",53546-9427,Hatchback,7190275,Middletown
C_CND_000154,9/26/2022,Marvin,Male,"$13,500 ",Tri-State Mack Inc,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,"$17,000 ",85257-3102,Hatchback,6752793,Scottsdale
C_CND_000155,9/26/2022,Nashley,Male,"$13,500 ",Tri-State Mack Inc,Plymouth,Prowler,Double Overhead Camshaft,Auto,Pale White,"$15,000 ",85257-3102,Hatchback,7749474,Scottsdale
C_CND_000156,9/26/2022,Nevaeh,Male,"$13,500 ",Scrivener Performance Engineering,Nissan,Altima,Double Overhead Camshaft,Auto,Pale White,"$20,000 ",38701-8047,Hatchback,7487291,Greenville
C_CND_000157,9/26/2022,Stephanie,Male,"$13,500 ",Hatfield Volkswagen,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,"$12,000 ",99301-3882,Hatchback,8151320,Austin
C_CND_000158,9/26/2022,Violet,Male,"$13,500 ",Ryder Truck Rental and Leasing,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$12,000 ",06457-3834,Hatchback,7520360,Pasco
C_CND_000159,9/27/2022,Maximiliano,Male,"$13,500 ",Star Enterprises Inc,Ford,Mustang,Overhead Camshaft,Manual,Pale White,"$43,000 ",99301-3882,Hatchback,8850833,Pasco
C_CND_000160,10/1/2022,Pablo,Male,"$13,500 ",New Castle Ford Lincoln Mercury,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,"$21,000 ",60504-7114,Hatchback,7562989,Aurora
C_CND_000161,10/2/2022,Summer,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Pale White,"$24,000 ",53546-9427,Hatchback,8580301,Janesville
C_CND_000162,10/2/2022,Richard,Male,"$13,500 ",Tri-State Mack Inc,Acura,TL,Overhead Camshaft,Manual,Pale White,"$14,000 ",85257-3102,Hatchback,8398427,Scottsdale
C_CND_000163,10/2/2022,Valentina,Male,"$13,500 ",Capitol KIA,Toyota,Camry,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",38701-8047,Hatchback,6243050,Greenville
C_CND_000164,10/3/2022,Wendy,Male,"$13,500 ",Hatfield Volkswagen,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$71,000 ",99301-3882,Hatchback,6680417,Pasco
C_CND_000165,10/10/2022,Crystal,Male,"$13,500 ",Gartner Buick Hyundai Saab,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,000 ",38701-8047,Hatchback,8954413,Greenville
C_CND_000166,10/10/2022,Daisy,Male,"$13,500 ",Rabun Used Car Sales,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Pale White,"$19,000 ",85257-3102,Hatchback,8608089,Janesville
C_CND_000167,10/12/2022,Eileen,Male,"$13,500 ",Star Enterprises Inc,Buick,Century,Double Overhead Camshaft,Auto,Pale White,"$17,000 ",99301-3882,Hatchback,6552385,Pasco
C_CND_000168,10/12/2022,Annabel,Male,"$13,500 ",Pars Auto Sales,BMW,323i,Overhead Camshaft,Manual,Pale White,"$21,000 ",38701-8047,Hatchback,6616991,Greenville
C_CND_000169,10/12/2022,Elizabeth,Male,"$13,500 ",Classic Chevy,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,"$45,000 ",85257-3102,Hatchback,7188710,Pasco
C_CND_000170,10/13/2022,Allen,Male,"$13,500 ",Enterprise Rent A Car,Honda,Civic,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",60504-7114,Hatchback,8995283,Aurora
C_CND_000171,10/15/2022,Ari,Male,"$13,500 ",New Castle Ford Lincoln Mercury,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,"$12,001 ",60504-7114,Hatchback,6156896,Aurora
C_CND_000172,10/20/2022,Faith,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,"$16,000 ",53546-9427,Hatchback,6028940,Janesville
C_CND_000173,10/20/2022,Gabrielle,Male,"$13,500 ",Saab-Belle Dodge,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,"$23,000 ",60504-7114,Hatchback,6013450,Aurora
C_CND_000174,10/20/2022,Beckett,Male,"$13,500 ",Ryder Truck Rental and Leasing,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,"$33,000 ",06457-3834,Hatchback,8405634,Middletown
C_CND_000175,10/20/2022,Caitlin,Male,"$13,500 ",Hatfield Volkswagen,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$27,000 ",99301-3882,Hatchback,7999885,Pasco
C_CND_000176,10/20/2022,Danny,Male,"$13,500 ",Saab-Belle Dodge,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$42,000 ",60504-7114,Hatchback,8389787,Austin
C_CND_000177,10/23/2022,Chloe,Male,"$13,500 ",Suburban Ford,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,"$23,000 ",53546-9427,Hatchback,8124935,Janesville
C_CND_000178,10/25/2022,Cole,Male,"$13,500 ",Scrivener Performance Engineering,Cadillac,Catera,Double Overhead Camshaft,Auto,Pale White,"$75,001 ",38701-8047,Hatchback,7586577,Greenville
C_CND_000179,10/28/2022,Devin,Male,"$13,500 ",Suburban Ford,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$20,000 ",53546-9427,Hatchback,6404746,Janesville
C_CND_000180,10/30/2022,Eliezer,Male,"$13,500 ",Enterprise Rent A Car,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,"$12,000 ",60504-7114,Hatchback,6771748,Aurora
C_CND_000181,10/31/2022,Mya,Male,"$13,500 ",Ryder Truck Rental and Leasing,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$32,000 ",06457-3834,Hatchback,6872836,Middletown
C_CND_000182,10/31/2022,Ezra,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,"$26,000 ",53546-9427,Hatchback,8283547,Janesville
C_CND_000183,11/1/2022,Payton,Male,"$13,500 ",Scrivener Performance Engineering,Cadillac,Catera,Double Overhead Camshaft,Auto,Pale White,"$75,000 ",38701-8047,Hatchback,8318306,Greenville
C_CND_000184,11/1/2022,George,Male,"$13,500 ",U-Haul CO,Saturn,LW,Overhead Camshaft,Manual,Pale White,"$13,001 ",78758-7841,Hatchback,6050684,Austin
C_CND_000185,11/1/2022,Greyson,Male,"$13,500 ",Scrivener Performance Engineering,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,"$12,001 ",38701-8047,Hatchback,7191493,Greenville
C_CND_000186,11/2/2022,Hugo,Male,"$13,500 ",Chrysler Plymouth,Acura,TL,Overhead Camshaft,Manual,Pale White,"$14,001 ",53546-9427,Hatchback,6935376,Janesville
C_CND_000187,11/2/2022,Jeremiah,Male,"$13,500 ",Clay Johnson Auto Sales,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,000 ",78758-7841,Hatchback,7741013,Pasco
C_CND_000188,11/5/2022,Johan,Male,"$13,500 ",Capitol KIA,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,"$21,000 ",38701-8047,Hatchback,8137363,Greenville
C_CND_000189,11/5/2022,James,Male,"$13,500 ",Pars Auto Sales,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",38701-8047,Hatchback,8113511,Greenville
C_CND_000190,11/8/2022,Abril,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,Buick,Park Avenue,Double Overhead Camshaft,Auto,Pale White,"$62,000 ",06457-3834,Hatchback,8305350,Middletown
C_CND_000191,11/8/2022,Lara,Male,"$13,500 ",Rabun Used Car Sales,Lexus,GS400,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",85257-3102,Hatchback,8384816,Scottsdale
C_CND_000192,11/8/2022,Layla,Male,"$13,500 ",Scrivener Performance Engineering,Plymouth,Prowler,Double Overhead Camshaft,Auto,Pale White,"$27,000 ",38701-8047,Hatchback,7945911,Greenville
C_CND_000193,11/8/2022,Leona,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,"$26,000 ",06457-3834,Hatchback,6970194,Middletown
C_CND_000194,11/13/2022,Mary,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,"$12,000 ",06457-3834,Hatchback,6168873,Middletown
C_CND_000195,11/13/2022,Luna,Male,"$13,500 ",Rabun Used Car Sales,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,"$14,000 ",85257-3102,Hatchback,6868086,Pasco
C_CND_000196,11/14/2022,Sergio,Male,"$13,500 ",U-Haul CO,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,"$22,000 ",78758-7841,Hatchback,7855189,Austin
C_CND_000197,11/14/2022,Mariana,Male,"$13,500 ",C & M Motors Inc,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$27,000 ",60504-7114,Hatchback,6198564,Austin
C_CND_000198,11/15/2022,Victor,Male,"$13,500 ",Chrysler of Tri-Cities,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,"$12,000 ",99301-3882,Hatchback,6993660,Pasco
C_CND_000199,11/15/2022,Vincent,Male,"$13,500 ",Chrysler Plymouth,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,"$14,000 ",53546-9427,Hatchback,8974500,Janesville
C_CND_000200,11/20/2022,Jayden,Male,"$13,500 ",Star Enterprises Inc,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,"$41,001 ",99301-3882,Hatchback,8181706,Pasco
C_CND_000201,11/20/2022,Rose,Male,"$13,500 ",Chrysler of Tri-Cities,Lexus,GS400,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",99301-3882,Hatchback,6642897,Aurora
C_CND_000202,11/20/2022,Serenity,Male,"$13,500 ",New Castle Ford Lincoln Mercury,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,000 ",60504-7114,Hatchback,6187357,Austin
C_CND_000203,11/21/2022,Stanley,Male,"$13,500 ",Saab-Belle Dodge,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$18,000 ",60504-7114,Hatchback,7466131,Aurora
C_CND_000204,11/26/2022,Mark,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,001 ",53546-9427,Hatchback,7063099,Janesville
C_CND_000205,11/27/2022,Ayla,Male,"$13,500 ",Saab-Belle Dodge,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$12,000 ",60504-7114,Hatchback,6616147,Scottsdale
C_CND_000206,11/29/2022,Jason,Male,"$13,500 ",Capitol KIA,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",38701-8047,Hatchback,8398453,Greenville
C_CND_000207,12/4/2022,Archer,Male,"$13,500 ",Enterprise Rent A Car,Acura,TL,Overhead Camshaft,Manual,Pale White,"$14,001 ",60504-7114,Hatchback,6263805,Aurora
C_CND_000208,12/4/2022,Eva,Male,"$13,500 ",Tri-State Mack Inc,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,"$41,000 ",85257-3102,Hatchback,7427035,Aurora
C_CND_000209,12/7/2022,Daniel,Male,"$13,500 ",Capitol KIA,Nissan,Altima,Double Overhead Camshaft,Auto,Pale White,"$20,000 ",38701-8047,Hatchback,7263108,Middletown
C_CND_000210,12/8/2022,Shaya,Male,"$13,500 ",Clay Johnson Auto Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$20,000 ",78758-7841,Hatchback,6498399,Austin
C_CND_000211,12/10/2022,Solomon,Male,"$13,500 ",Scrivener Performance Engineering,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,"$28,001 ",38701-8047,Hatchback,6263893,Greenville
C_CND_000212,12/10/2022,Timothy,Male,"$13,500 ",Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Pale White,"$49,000 ",85257-3102,Hatchback,6748292,Scottsdale
C_CND_000213,12/10/2022,Milan,Male,"$13,500 ",Enterprise Rent A Car,Buick,Park Avenue,Double Overhead Camshaft,Auto,Pale White,"$12,000 ",60504-7114,Hatchback,6759402,Aurora
C_CND_000214,12/10/2022,Ibrahim,Male,"$13,500 ",Saab-Belle Dodge,Oldsmobile,Bravada,Overhead Camshaft,Manual,Pale White,"$34,000 ",60504-7114,Hatchback,6169159,Pasco
C_CND_000215,12/10/2022,Jamar,Male,"$13,500 ",Ryder Truck Rental and Leasing,Acura,TL,Overhead Camshaft,Manual,Pale White,"$14,000 ",06457-3834,Hatchback,8448979,Scottsdale
C_CND_000216,12/10/2022,James,Male,"$13,500 ",Saab-Belle Dodge,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$18,000 ",60504-7114,Hatchback,6204333,Austin
C_CND_000217,12/11/2022,Paris,Male,"$13,500 ",Scrivener Performance Engineering,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,"$16,000 ",38701-8047,Hatchback,7064533,Greenville
C_CND_000218,12/11/2022,Travis,Male,"$13,500 ",Suburban Ford,Ford,Mustang,Double Overhead Camshaft,Auto,Pale White,"$22,000 ",53546-9427,Hatchback,8873935,Janesville
C_CND_000219,12/11/2022,Joseph,Male,"$13,500 ",Gartner Buick Hyundai Saab,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,"$12,000 ",38701-8047,Hatchback,8161749,Middletown
C_CND_000220,12/12/2022,Yidel,Male,"$13,500 ",McKinney Dodge Chrysler Jeep,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",85257-3102,Hatchback,6188479,Austin
C_CND_000221,12/12/2022,Yitzchak,Male,"$13,500 ",New Castle Ford Lincoln Mercury,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$19,000 ",60504-7114,Hatchback,6076742,Aurora
C_CND_000222,12/12/2022,Adam,Male,"$13,500 ",Diehl Motor CO Inc,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$19,000 ",06457-3834,Hatchback,8349986,Middletown
C_CND_000223,12/12/2022,Adrian,Male,"$13,500 ",Enterprise Rent A Car,Ford,Mustang,Overhead Camshaft,Manual,Pale White,"$43,000 ",60504-7114,Hatchback,7127056,Aurora
C_CND_000224,12/12/2022,Kaiden,Male,"$13,500 ",Progressive Shippers Cooperative Association No,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$27,000 ",53546-9427,Hatchback,7916836,Austin
C_CND_000225,12/13/2022,Shoshana,Male,"$13,500 ",Scrivener Performance Engineering,Saab,5/9/2020,Overhead Camshaft,Manual,Pale White,"$28,000 ",38701-8047,Hatchback,7868180,Greenville
C_CND_000226,12/13/2022,Siena,Male,"$13,500 ",Star Enterprises Inc,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,000 ",99301-3882,Hatchback,7788544,Pasco
C_CND_000227,12/13/2022,Skyla,Male,"$13,500 ",Hatfield Volkswagen,Ford,Mustang,Overhead Camshaft,Manual,Pale White,"$43,000 ",99301-3882,Hatchback,6955907,Pasco
C_CND_000228,12/13/2022,Aidan,Male,"$13,500 ",McKinney Dodge Chrysler Jeep,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,"$22,001 ",85257-3102,Hatchback,6337118,Scottsdale
C_CND_000229,12/13/2022,Luke,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",06457-3834,Hatchback,7642850,Scottsdale
C_CND_000230,12/14/2022,Summer,Male,"$13,500 ",Diehl Motor CO Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,000 ",06457-3834,Hatchback,6178722,Middletown
C_CND_000231,12/14/2022,Tabitha,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$15,000 ",99301-3882,Hatchback,7128802,Pasco
C_CND_000232,12/14/2022,Aron,Male,"$13,500 ",Race Car Help,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$42,000 ",78758-7841,Hatchback,6593537,Austin
C_CND_000233,12/15/2022,Jonah,Male,"$13,500 ",Rabun Used Car Sales,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,"$20,001 ",85257-3102,Hatchback,8560332,Scottsdale
C_CND_000234,12/15/2022,Austin,Male,"$13,500 ",U-Haul CO,Saturn,LW,Double Overhead Camshaft,Auto,Pale White,"$18,001 ",78758-7841,Hatchback,7629026,Austin
C_CND_000235,12/17/2022,Vivian,Male,"$13,500 ",Rabun Used Car Sales,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,"$12,001 ",85257-3102,Hatchback,8954696,Scottsdale
C_CND_000236,12/18/2022,Yasmine,Male,"$13,500 ",Star Enterprises Inc,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,Pale White,"$39,001 ",99301-3882,Hatchback,7021251,Pasco
C_CND_000237,12/18/2022,Allyson,Male,"$13,500 ",New Castle Ford Lincoln Mercury,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,"$37,001 ",60504-7114,Hatchback,8980323,Aurora
C_CND_000238,12/18/2022,Brody,Male,"$13,500 ",Race Car Help,Volkswagen,Passat,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",78758-7841,Hatchback,7996963,Austin
C_CND_000239,12/19/2022,Mateo,Male,"$13,500 ",Rabun Used Car Sales,BMW,323i,Double Overhead Camshaft,Auto,Pale White,"$15,001 ",85257-3102,Hatchback,8881663,Scottsdale
C_CND_000240,12/19/2022,Christian,Male,"$13,500 ",Star Enterprises Inc,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,"$23,000 ",99301-3882,Hatchback,7759080,Pasco
C_CND_000241,12/21/2022,Miles,Male,"$13,500 ",Classic Chevy,Oldsmobile,Bravada,Double Overhead Camshaft,Auto,Pale White,"$15,001 ",85257-3102,Hatchback,6153433,Scottsdale
C_CND_000242,12/24/2022,Darren,Male,"$13,500 ",Diehl Motor CO Inc,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,"$11,000 ",06457-3834,Hatchback,7771274,Middletown
C_CND_000243,12/24/2022,Axel,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,"$23,000 ",99301-3882,Hatchback,7459527,Austin
C_CND_000244,12/25/2022,George,Male,"$13,500 ",Star Enterprises Inc,Acura,TL,Overhead Camshaft,Manual,Pale White,"$14,001 ",99301-3882,Hatchback,8497930,Pasco
C_CND_000245,12/25/2022,Pinchas,Male,"$13,500 ",Buddy Storbeck's Diesel Service Inc,BMW,323i,Overhead Camshaft,Manual,Pale White,"$21,001 ",06457-3834,Hatchback,6238201,Middletown
C_CND_000246,12/25/2022,Raymond,Male,"$13,500 ",Diehl Motor CO Inc,Volvo,C70,Overhead Camshaft,Manual,Pale White,"$24,001 ",06457-3834,Hatchback,8196976,Middletown
C_CND_000247,12/25/2022,Hugo,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Mustang,Overhead Camshaft,Manual,Pale White,"$43,001 ",99301-3882,Hatchback,7471667,Pasco
C_CND_000248,12/27/2022,Liam,Male,"$13,500 ",Saab-Belle Dodge,Ford,Focus,Overhead Camshaft,Manual,Pale White,"$17,001 ",60504-7114,Hatchback,8421287,Aurora
C_CND_000249,12/27/2022,Logan,Male,"$13,500 ",Scrivener Performance Engineering,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$20,001 ",38701-8047,Hatchback,6445492,Greenville
C_CND_000250,12/27/2022,Elijah,Male,"$13,500 ",Tri-State Mack Inc,Lexus,GS400,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",85257-3102,Hatchback,6663533,Pasco
C_CND_000251,1/15/2023,Jeremiah,Male,"$13,500 ",Motor Vehicle Branch Office,Saturn,LW,Overhead Camshaft,Manual,Pale White,"$13,000 ",78758-7841,Hatchback,7011147,Scottsdale
C_CND_000252,1/17/2023,Amare,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Tacoma,Double Overhead Camshaft,Auto,Pale White,"$53,001 ",99301-3882,Hatchback,8251604,Pasco
C_CND_000253,1/21/2023,Amir,Male,"$13,500 ",Rabun Used Car Sales,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,Pale White,"$53,001 ",85257-3102,Hatchback,8356798,Austin
C_CND_000254,1/21/2023,Joseph,Male,"$13,500 ",U-Haul CO,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,"$20,000 ",78758-7841,Hatchback,6065240,Greenville
C_CND_000255,1/22/2023,Benjamin,Male,"$13,500 ",Rabun Used Car Sales,Honda,Passport,Overhead Camshaft,Manual,Pale White,"$27,001 ",85257-3102,Hatchback,7215408,Austin
C_CND_000256,1/22/2023,Sarah,Male,"$13,500 ",Classic Chevy,Cadillac,Catera,Double Overhead Camshaft,Auto,Pale White,"$75,000 ",85257-3102,Hatchback,8355745,Scottsdale
C_CND_000257,1/22/2023,Lauren,Male,"$13,500 ",Iceberg Rentals,Mercedes-B,SLK230,Overhead Camshaft,Manual,Pale White,"$14,000 ",53546-9427,Hatchback,8040026,Janesville
C_CND_000258,1/25/2023,Margaux,Male,"$13,500 ",Enterprise Rent A Car,Nissan,Frontier,Double Overhead Camshaft,Auto,Pale White,"$26,001 ",60504-7114,Hatchback,8134042,Greenville
C_CND_000259,1/30/2023,Cody,Male,"$13,500 ",Hatfield Volkswagen,Ford,Explorer,Double Overhead Camshaft,Auto,Pale White,"$42,001 ",99301-3882,Hatchback,8215893,Pasco
C_CND_000260,1/30/2023,Anais,Male,"$13,500 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,LW,Overhead Camshaft,Manual,Pale White,"$13,001 ",99301-3882,Hatchback,6978869,Aurora
